post_time,likes,comments,shares,love,support,wow,haha,anger,sorry,words,has_image,fetched_time
23/04/2018 11:30:00,2877,130,0,0,0,0,0,0,0,131,True,
23/04/2018 09:30:19,2836,266,403,0,0,0,0,0,0,18,False,
23/04/2018 08:20:17,857,229,0,0,0,0,0,0,0,126,True,
22/04/2018 16:00:03,322,105,94,0,0,0,0,0,0,60,False,
22/04/2018 10:43:31,2581,2281,3731,0,0,0,0,0,0,50,False,
21/04/2018 20:00:08,3443,86,873,0,0,0,0,0,0,19,False,
21/04/2018 12:46:27,1540,86,256,0,0,0,0,0,0,16,False,
21/04/2018 11:10:17,2219,154,334,0,0,0,0,0,0,64,False,
20/04/2018 10:30:21,591,471,193,0,0,0,0,0,0,45,False,
20/04/2018 08:30:49,1621,63,322,0,0,0,0,0,0,15,False,
19/04/2018 10:14:00,5366,310,608,0,0,0,0,0,0,10,False,
18/04/2018 22:06:15,812,21,0,0,0,0,0,0,0,7,True,
18/04/2018 21:54:40,3672,72,1201,0,0,0,0,0,0,6,False,
18/04/2018 15:54:39,777,584,332,0,0,0,0,0,0,83,False,
18/04/2018 14:00:46,437,26,118,0,0,0,0,0,0,17,False,
18/04/2018 10:00:14,1015,81,168,0,0,0,0,0,0,23,False,
17/04/2018 20:45:34,1001,1633,247,0,0,0,0,0,0,6,False,
17/04/2018 20:34:14,1332,1149,372,0,0,0,0,0,0,6,False,
17/04/2018 14:00:32,1704,103,279,0,0,0,0,0,0,54,False,
17/04/2018 11:00:47,497,89,83,0,0,0,0,0,0,13,False,
16/04/2018 20:36:15,1340,649,227,0,0,0,0,0,0,54,False,
16/04/2018 13:30:31,1360,1246,942,0,0,0,0,0,0,100,False,
15/04/2018 14:23:27,8784,6974,23101,0,0,0,0,0,0,58,False,
15/04/2018 09:30:01,498,33,48,0,0,0,0,0,0,11,False,
13/04/2018 16:47:29,2438,121,365,0,0,0,0,0,0,18,False,
13/04/2018 11:00:51,1311,62,149,0,0,0,0,0,0,123,False,
13/04/2018 10:00:33,6034,211,875,0,0,0,0,0,0,16,False,
12/04/2018 15:00:40,309,16,38,0,0,0,0,0,0,55,False,
11/04/2018 19:54:06,1730,155,572,0,0,0,0,0,0,53,False,
11/04/2018 14:00:56,312,272,96,0,0,0,0,0,0,24,False,
10/04/2018 12:30:11,1600,114,237,0,0,0,0,0,0,42,False,
10/04/2018 10:00:36,4769,8828,7975,0,0,0,0,0,0,47,False,
09/04/2018 13:00:50,6588,938,3951,0,0,0,0,0,0,15,False,
09/04/2018 10:30:31,15818,2083,2688,0,0,0,0,0,0,20,False,
08/04/2018 15:22:20,346,61,24,0,0,0,0,0,0,5,False,
08/04/2018 10:30:13,3831,161,897,0,0,0,0,0,0,25,False,
07/04/2018 14:21:16,360,171,166,0,0,0,0,0,0,57,False,
07/04/2018 09:55:36,1833,112,323,0,0,0,0,0,0,23,False,
07/04/2018 09:30:07,6131,1357,5255,0,0,0,0,0,0,21,False,
07/04/2018 08:00:33,1110,1965,435,0,0,0,0,0,0,76,False,
05/04/2018 18:37:26,748,289,562,0,0,0,0,0,0,64,False,
05/04/2018 11:30:38,3766,300,397,0,0,0,0,0,0,7,False,
04/04/2018 12:00:44,20709,2805,5720,0,0,0,0,0,0,16,False,
03/04/2018 14:02:18,578,227,0,0,0,0,0,0,0,22,True,
02/04/2018 17:00:10,539,57,249,0,0,0,0,0,0,136,False,
02/04/2018 15:33:47,826,620,1005,0,0,0,0,0,0,60,False,
02/04/2018 08:51:25,1341,245,212,0,0,0,0,0,0,38,False,
01/04/2018 11:30:45,2008,360,703,0,0,0,0,0,0,17,False,
30/03/2018 10:30:15,4311,359,836,0,0,0,0,0,0,14,False,
30/03/2018 09:39:54,3591,240,615,0,0,0,0,0,0,25,False,
29/03/2018 20:37:44,3300,596,1617,0,0,0,0,0,0,18,False,
28/03/2018 11:27:20,1365,204,456,0,0,0,0,0,0,60,False,
27/03/2018 13:30:45,1393,1121,1022,0,0,0,0,0,0,79,False,
27/03/2018 12:00:00,694,136,246,0,0,0,0,0,0,49,False,
27/03/2018 09:00:55,811,497,170,0,0,0,0,0,0,89,False,
26/03/2018 12:18:31,1757,116,239,0,0,0,0,0,0,56,False,
25/03/2018 22:52:24,830,202,213,0,0,0,0,0,0,24,False,
25/03/2018 15:12:20,1697,891,132,0,0,0,0,0,0,54,False,
25/03/2018 11:30:39,3781,991,2095,0,0,0,0,0,0,164,False,
25/03/2018 09:34:00,537,63,361,0,0,0,0,0,0,105,False,
25/03/2018 08:30:33,602,159,238,0,0,0,0,0,0,23,False,
24/03/2018 20:00:11,1694,1050,456,0,0,0,0,0,0,76,False,
22/03/2018 15:26:40,187,78,95,0,0,0,0,0,0,18,False,
22/03/2018 11:30:08,925,243,245,0,0,0,0,0,0,167,False,
22/03/2018 10:38:51,1655,948,293,0,0,0,0,0,0,12,False,
22/03/2018 08:54:41,869,796,108,0,0,0,0,0,0,45,False,
21/03/2018 11:00:54,14211,1613,3453,0,0,0,0,0,0,95,False,
21/03/2018 08:30:23,885,530,1006,0,0,0,0,0,0,22,False,
20/03/2018 12:30:51,759,166,109,0,0,0,0,0,0,36,False,
19/03/2018 20:01:54,2390,203,346,0,0,0,0,0,0,57,False,
18/03/2018 18:25:40,522,113,86,0,0,0,0,0,0,30,False,
18/03/2018 14:30:37,3363,666,3173,0,0,0,0,0,0,50,False,
17/03/2018 21:43:00,850,131,406,0,0,0,0,0,0,23,False,
17/03/2018 12:47:20,298,151,45,0,0,0,0,0,0,25,False,
16/03/2018 14:00:45,392,23,64,0,0,0,0,0,0,25,False,
15/03/2018 09:30:52,1447,605,421,0,0,0,0,0,0,30,False,
15/03/2018 08:36:32,171,41,30,0,0,0,0,0,0,52,False,
14/03/2018 11:30:18,705,25,118,0,0,0,0,0,0,75,False,
14/03/2018 09:30:50,2468,914,3328,0,0,0,0,0,0,14,False,
14/03/2018 08:00:55,4469,561,705,0,0,0,0,0,0,16,False,
13/03/2018 12:30:28,1342,172,260,0,0,0,0,0,0,75,False,
13/03/2018 08:00:19,874,122,52,0,0,0,0,0,0,39,False,
12/03/2018 18:00:00,6083,539,10020,0,0,0,0,0,0,20,False,
12/03/2018 12:26:09,570,415,149,0,0,0,0,0,0,59,False,
12/03/2018 12:00:05,8086,1070,1133,0,0,0,0,0,0,12,False,
11/03/2018 18:30:00,1628,128,17,0,0,0,0,0,0,13,False,
11/03/2018 12:00:58,1012,88,155,0,0,0,0,0,0,26,False,
11/03/2018 07:45:02,583,50,25,0,0,0,0,0,0,23,False,
09/03/2018 10:30:19,312,108,71,0,0,0,0,0,0,15,False,
07/03/2018 16:57:39,1521,108,95,0,0,0,0,0,0,16,False,
07/03/2018 09:30:01,2058,116,211,0,0,0,0,0,0,27,False,
06/03/2018 11:00:15,1327,580,3322,0,0,0,0,0,0,24,False,
05/03/2018 18:45:50,839,270,313,0,0,0,0,0,0,21,False,
04/03/2018 12:27:44,1134,323,444,0,0,0,0,0,0,8,False,
04/03/2018 12:06:20,854,362,241,0,0,0,0,0,0,14,False,
04/03/2018 10:00:14,4140,877,1041,0,0,0,0,0,0,23,False,
03/03/2018 19:30:00,635,147,130,0,0,0,0,0,0,63,False,
03/03/2018 18:15:30,4355,124,342,0,0,0,0,0,0,27,False,
02/03/2018 15:34:55,10650,1938,2101,0,0,0,0,0,0,12,False,
02/03/2018 11:00:29,995,159,134,0,0,0,0,0,0,6,False,
02/03/2018 08:00:01,687,195,113,0,0,0,0,0,0,32,False,
02/03/2018 03:00:00,1905,268,357,0,0,0,0,0,0,11,False,
01/03/2018 23:12:30,467,160,97,0,0,0,0,0,0,35,False,
01/03/2018 16:04:55,1240,57,74,0,0,0,0,0,0,11,False,
01/03/2018 11:31:46,3307,158,78,0,0,0,0,0,0,7,False,
28/02/2018 17:52:52,3677,240,551,0,0,0,0,0,0,17,False,
28/02/2018 09:16:01,622,427,122,0,0,0,0,0,0,23,False,
27/02/2018 20:25:14,193,53,39,0,0,0,0,0,0,20,False,
27/02/2018 17:53:11,3475,253,960,0,0,0,0,0,0,56,False,
27/02/2018 09:53:33,621,67,43,0,0,0,0,0,0,7,False,
26/02/2018 12:55:04,35975,4514,5301,0,0,0,0,0,0,13,False,
26/02/2018 11:30:31,1539,70,152,0,0,0,0,0,0,9,False,
25/02/2018 14:42:04,4225,524,836,0,0,0,0,0,0,64,False,
25/02/2018 13:04:32,448,141,108,0,0,0,0,0,0,25,False,
25/02/2018 10:30:04,625,299,231,0,0,0,0,0,0,73,False,
24/02/2018 11:14:58,1244,51,54,0,0,0,0,0,0,31,False,
22/02/2018 13:00:14,639,128,287,0,0,0,0,0,0,4,False,
22/02/2018 12:56:01,1585,178,152,0,0,0,0,0,0,52,False,
22/02/2018 11:00:55,1437,340,849,0,0,0,0,0,0,170,False,
21/02/2018 11:00:31,1853,527,208,0,0,0,0,0,0,21,False,
20/02/2018 18:00:34,2399,216,871,0,0,0,0,0,0,131,False,
20/02/2018 13:53:35,6724,210,880,0,0,0,0,0,0,40,False,
20/02/2018 12:00:20,659,201,151,0,0,0,0,0,0,9,False,
19/02/2018 10:36:15,585,276,333,0,0,0,0,0,0,24,False,
18/02/2018 19:07:56,3190,1241,537,0,0,0,0,0,0,12,False,
18/02/2018 07:00:00,6768,563,396,0,0,0,0,0,0,62,False,
16/02/2018 13:22:47,4159,184,1602,0,0,0,0,0,0,20,False,
16/02/2018 10:30:05,247,64,30,0,0,0,0,0,0,21,False,
15/02/2018 09:30:29,3673,215,318,0,0,0,0,0,0,22,False,
14/02/2018 13:40:35,2203,763,1713,0,0,0,0,0,0,48,False,
14/02/2018 10:00:50,2365,174,386,0,0,0,0,0,0,31,False,
13/02/2018 18:11:52,1534,55,0,0,0,0,0,0,0,81,True,
13/02/2018 08:55:41,3526,1815,1819,0,0,0,0,0,0,10,False,
12/02/2018 18:55:22,1705,76,118,0,0,0,0,0,0,91,False,
12/02/2018 15:17:41,3150,4706,5828,0,0,0,0,0,0,15,False,
12/02/2018 13:21:31,909,490,297,0,0,0,0,0,0,65,False,
12/02/2018 08:30:09,225,87,102,0,0,0,0,0,0,8,False,
08/02/2018 13:00:52,4569,690,395,0,0,0,0,0,0,12,False,
07/02/2018 11:10:06,580,83,131,0,0,0,0,0,0,19,False,
06/02/2018 12:00:17,523,960,140,0,0,0,0,0,0,23,False,
06/02/2018 08:01:44,331,161,69,0,0,0,0,0,0,14,False,
04/02/2018 13:30:00,212,44,39,0,0,0,0,0,0,26,False,
03/02/2018 11:39:02,615,195,142,0,0,0,0,0,0,14,False,
02/02/2018 12:00:00,2815,115,207,0,0,0,0,0,0,14,False,
02/02/2018 08:00:23,2904,3555,3386,0,0,0,0,0,0,133,False,
01/02/2018 18:30:50,1801,74,367,0,0,0,0,0,0,27,False,
01/02/2018 09:00:19,1649,1084,1637,0,0,0,0,0,0,22,False,
31/01/2018 18:51:22,1403,383,1880,0,0,0,0,0,0,139,False,
31/01/2018 10:55:00,1193,280,799,0,0,0,0,0,0,56,False,
30/01/2018 20:03:52,328,11,0,0,0,0,0,0,0,1,True,
30/01/2018 18:18:47,376,56,29,0,0,0,0,0,0,24,False,
29/01/2018 17:00:00,1658,194,1000,0,0,0,0,0,0,38,False,
29/01/2018 12:56:20,675,229,119,0,0,0,0,0,0,23,False,
29/01/2018 08:30:45,2536,1180,1560,0,0,0,0,0,0,29,False,
28/01/2018 20:47:32,5831,2391,8004,0,0,0,0,0,0,26,False,
28/01/2018 08:30:48,591,66,538,0,0,0,0,0,0,50,False,
26/01/2018 12:30:34,1604,206,1802,0,0,0,0,0,0,71,False,
25/01/2018 11:30:59,1093,294,1465,0,0,0,0,0,0,9,False,
25/01/2018 09:20:16,1737,1134,363,0,0,0,0,0,0,49,False,
24/01/2018 13:00:04,1623,651,3369,0,0,0,0,0,0,24,False,
23/01/2018 18:00:33,227,184,72,0,0,0,0,0,0,37,False,
22/01/2018 16:33:00,5831,706,715,0,0,0,0,0,0,15,False,
22/01/2018 15:52:44,1957,379,331,0,0,0,0,0,0,13,False,
22/01/2018 11:30:52,1879,152,125,0,0,0,0,0,0,5,False,
21/01/2018 17:52:06,9295,800,2421,0,0,0,0,0,0,33,False,
21/01/2018 11:00:00,522,309,205,0,0,0,0,0,0,13,False,
20/01/2018 17:30:48,3584,195,325,0,0,0,0,0,0,41,False,
20/01/2018 12:08:41,1211,40,0,0,0,0,0,0,0,1,True,
18/01/2018 16:00:06,216,191,22,0,0,0,0,0,0,68,False,
18/01/2018 11:30:00,224,141,59,0,0,0,0,0,0,27,False,
17/01/2018 10:00:51,934,70,47,0,0,0,0,0,0,10,False,
17/01/2018 08:30:47,582,246,634,0,0,0,0,0,0,138,False,
15/01/2018 14:00:06,14103,874,3978,0,0,0,0,0,0,19,False,
14/01/2018 09:00:00,973,172,384,0,0,0,0,0,0,44,False,
13/01/2018 17:00:28,1350,632,489,0,0,0,0,0,0,42,False,
12/01/2018 11:00:33,1901,1415,447,0,0,0,0,0,0,63,False,
11/01/2018 13:27:27,804,386,793,0,0,0,0,0,0,116,False,
11/01/2018 12:30:08,1833,215,166,0,0,0,0,0,0,26,False,
11/01/2018 08:30:04,233,82,57,0,0,0,0,0,0,12,False,
09/01/2018 20:57:15,520,111,127,0,0,0,0,0,0,55,False,
09/01/2018 15:00:00,668,257,166,0,0,0,0,0,0,66,False,
09/01/2018 12:32:46,534,48,85,0,0,0,0,0,0,59,False,
09/01/2018 12:00:43,648,253,109,0,0,0,0,0,0,52,False,
08/01/2018 11:00:12,408,103,83,0,0,0,0,0,0,12,False,
08/01/2018 09:30:58,1972,147,104,0,0,0,0,0,0,13,False,
07/01/2018 17:00:01,1879,246,1550,0,0,0,0,0,0,32,False,
05/01/2018 14:30:36,3033,866,381,0,0,0,0,0,0,29,False,
05/01/2018 11:00:29,284,45,40,0,0,0,0,0,0,19,False,
05/01/2018 10:04:18,2501,1306,502,0,0,0,0,0,0,3,False,
05/01/2018 08:30:10,1296,803,489,0,0,0,0,0,0,130,False,
04/01/2018 19:38:07,750,147,245,0,0,0,0,0,0,57,False,
04/01/2018 15:38:58,1342,95,294,0,0,0,0,0,0,30,False,
04/01/2018 10:15:12,1248,281,163,0,0,0,0,0,0,22,False,
03/01/2018 10:24:12,2482,424,1979,0,0,0,0,0,0,45,False,
03/01/2018 09:30:48,1707,82,424,0,0,0,0,0,0,32,False,
02/01/2018 16:09:38,560,178,187,0,0,0,0,0,0,30,False,
02/01/2018 12:30:23,1896,110,39,0,0,0,0,0,0,13,False,
01/01/2018 10:53:27,3551,311,349,0,0,0,0,0,0,61,False,
31/12/2017 10:30:40,1214,315,370,0,0,0,0,0,0,8,False,
29/12/2017 12:30:36,2997,3027,871,0,0,0,0,0,0,73,False,
29/12/2017 09:30:27,972,91,44,0,0,0,0,0,0,6,False,
29/12/2017 08:30:35,939,209,248,0,0,0,0,0,0,27,False,
27/12/2017 09:30:20,1739,627,248,0,0,0,0,0,0,15,False,
26/12/2017 22:56:43,135,100,19,0,0,0,0,0,0,52,False,
26/12/2017 10:30:51,1703,1031,423,0,0,0,0,0,0,85,False,
26/12/2017 08:30:11,407,65,29,0,0,0,0,0,0,13,False,
25/12/2017 11:30:16,182,62,32,0,0,0,0,0,0,9,False,
24/12/2017 16:19:05,982,190,159,0,0,0,0,0,0,26,False,
24/12/2017 15:26:49,4887,326,475,0,0,0,0,0,0,15,False,
24/12/2017 10:30:18,2948,356,257,0,0,0,0,0,0,12,False,
24/12/2017 09:30:07,1477,843,295,0,0,0,0,0,0,16,False,
23/12/2017 17:30:55,2325,242,480,0,0,0,0,0,0,22,False,
22/12/2017 10:30:10,673,202,161,0,0,0,0,0,0,29,False,
22/12/2017 09:30:58,4104,654,853,0,0,0,0,0,0,16,False,
21/12/2017 15:37:28,1214,456,494,0,0,0,0,0,0,124,False,
21/12/2017 10:55:29,555,142,27,0,0,0,0,0,0,164,False,
21/12/2017 09:30:25,1538,494,593,0,0,0,0,0,0,46,False,
20/12/2017 18:59:11,1155,802,297,0,0,0,0,0,0,45,False,
20/12/2017 17:32:50,2007,341,495,0,0,0,0,0,0,33,False,
19/12/2017 11:00:45,1457,188,93,0,0,0,0,0,0,6,False,
18/12/2017 19:45:05,657,79,90,0,0,0,0,0,0,15,False,
18/12/2017 13:00:16,6754,8891,12965,0,0,0,0,0,0,84,False,
18/12/2017 10:30:50,10911,5084,13575,0,0,0,0,0,0,136,False,
17/12/2017 12:48:29,473,135,64,0,0,0,0,0,0,72,False,
17/12/2017 11:30:00,538,424,272,0,0,0,0,0,0,34,False,
17/12/2017 09:55:56,740,261,117,0,0,0,0,0,0,37,False,
16/12/2017 18:06:28,2758,1639,1929,0,0,0,0,0,0,90,False,
15/12/2017 10:30:48,406,239,218,0,0,0,0,0,0,17,False,
15/12/2017 08:30:41,811,316,261,0,0,0,0,0,0,15,False,
14/12/2017 19:55:06,9036,1437,3071,0,0,0,0,0,0,18,False,
14/12/2017 17:11:49,1077,714,61,0,0,0,0,0,0,83,False,
13/12/2017 21:08:10,926,165,142,0,0,0,0,0,0,84,False,
13/12/2017 13:00:58,1397,1204,653,0,0,0,0,0,0,15,False,
13/12/2017 11:30:40,643,131,136,0,0,0,0,0,0,8,False,
12/12/2017 19:34:33,465,352,167,0,0,0,0,0,0,20,False,
12/12/2017 11:30:58,4180,400,374,0,0,0,0,0,0,10,False,
12/12/2017 08:22:17,477,111,64,0,0,0,0,0,0,18,False,
12/12/2017 08:00:38,1020,1273,152,0,0,0,0,0,0,50,False,
11/12/2017 15:40:57,954,401,240,0,0,0,0,0,0,101,False,
11/12/2017 10:30:44,7232,333,2550,0,0,0,0,0,0,23,False,
11/12/2017 09:03:33,1946,589,397,0,0,0,0,0,0,49,False,
10/12/2017 16:49:23,1775,390,75,0,0,0,0,0,0,69,False,
10/12/2017 15:05:43,1239,788,715,0,0,0,0,0,0,9,False,
10/12/2017 12:27:45,1215,783,496,0,0,0,0,0,0,26,False,
10/12/2017 09:52:00,823,233,125,0,0,0,0,0,0,41,False,
07/12/2017 08:30:54,581,21,41,0,0,0,0,0,0,15,False,
04/12/2017 09:30:42,8703,765,809,0,0,0,0,0,0,8,False,
04/12/2017 08:30:35,1780,707,1087,0,0,0,0,0,0,22,False,
03/12/2017 12:35:10,2909,329,829,0,0,0,0,0,0,6,False,
03/12/2017 09:59:54,3478,218,496,0,0,0,0,0,0,44,False,
29/11/2017 10:30:30,1371,603,1117,0,0,0,0,0,0,65,False,
28/11/2017 14:00:14,1189,49,79,0,0,0,0,0,0,30,False,
28/11/2017 11:30:36,530,183,196,0,0,0,0,0,0,40,False,
28/11/2017 08:00:56,1817,347,874,0,0,0,0,0,0,18,False,
27/11/2017 09:30:28,382,46,32,0,0,0,0,0,0,13,False,
27/11/2017 08:30:39,518,95,66,0,0,0,0,0,0,60,False,
26/11/2017 11:00:23,562,487,150,0,0,0,0,0,0,52,False,
23/11/2017 08:00:41,619,81,16,0,0,0,0,0,0,15,False,
22/11/2017 11:30:44,6722,589,649,0,0,0,0,0,0,19,False,
21/11/2017 12:00:54,2326,445,504,0,0,0,0,0,0,24,False,
20/11/2017 14:00:52,660,135,378,0,0,0,0,0,0,62,False,
18/11/2017 18:14:53,4343,189,506,0,0,0,0,0,0,88,False,
17/11/2017 13:12:34,1546,649,397,0,0,0,0,0,0,46,False,
17/11/2017 11:00:00,1553,1734,844,0,0,0,0,0,0,14,False,
17/11/2017 09:30:23,2263,94,425,0,0,0,0,0,0,19,False,
16/11/2017 13:13:17,1518,85,46,0,0,0,0,0,0,36,False,
15/11/2017 20:26:06,1773,329,378,0,0,0,0,0,0,10,False,
15/11/2017 15:59:31,3523,372,1652,0,0,0,0,0,0,33,False,
15/11/2017 11:00:29,447,25,42,0,0,0,0,0,0,91,False,
13/11/2017 16:45:33,1507,253,298,0,0,0,0,0,0,67,False,
13/11/2017 08:30:21,1655,1599,770,0,0,0,0,0,0,69,False,
12/11/2017 17:47:38,2159,506,146,0,0,0,0,0,0,150,False,
10/11/2017 12:00:26,2195,167,315,0,0,0,0,0,0,27,False,
09/11/2017 19:41:27,991,287,160,0,0,0,0,0,0,56,False,
09/11/2017 11:15:10,3586,274,234,0,0,0,0,0,0,15,False,
08/11/2017 16:12:53,2230,1176,730,0,0,0,0,0,0,74,False,
08/11/2017 08:30:49,607,264,191,0,0,0,0,0,0,63,False,
07/11/2017 11:00:11,602,61,75,0,0,0,0,0,0,25,False,
06/11/2017 10:30:49,711,262,381,0,0,0,0,0,0,30,False,
06/11/2017 08:30:04,1034,490,167,0,0,0,0,0,0,81,False,
04/11/2017 18:00:33,2387,82,298,0,0,0,0,0,0,27,False,
03/11/2017 16:41:01,2547,110,103,0,0,0,0,0,0,20,False,
03/11/2017 14:00:44,890,68,21,0,0,0,0,0,0,19,False,
03/11/2017 08:30:37,943,299,253,0,0,0,0,0,0,7,False,
02/11/2017 13:56:10,378,94,33,0,0,0,0,0,0,8,False,
02/11/2017 08:30:45,1502,82,143,0,0,0,0,0,0,24,False,
01/11/2017 18:36:05,3257,4818,1237,0,0,0,0,0,0,37,False,
01/11/2017 15:51:51,1408,273,184,0,0,0,0,0,0,135,False,
31/10/2017 10:00:46,7473,1008,633,0,0,0,0,0,0,16,False,
29/10/2017 11:30:22,540,23,27,0,0,0,0,0,0,13,False,
29/10/2017 10:30:00,1259,447,435,0,0,0,0,0,0,83,False,
28/10/2017 19:30:30,1883,92,139,0,0,0,0,0,0,42,False,
26/10/2017 18:05:19,676,234,118,0,0,0,0,0,0,88,False,
26/10/2017 13:30:05,749,233,228,0,0,0,0,0,0,205,False,
26/10/2017 10:06:42,401,82,36,0,0,0,0,0,0,12,False,
25/10/2017 10:30:30,3958,1559,1763,0,0,0,0,0,0,75,False,
22/10/2017 09:30:50,334,177,104,0,0,0,0,0,0,35,False,
21/10/2017 21:45:21,377,255,157,0,0,0,0,0,0,13,False,
21/10/2017 13:30:03,1614,139,36,0,0,0,0,0,0,7,False,
19/10/2017 12:30:23,812,410,715,0,0,0,0,0,0,197,False,
19/10/2017 11:00:08,665,332,103,0,0,0,0,0,0,89,False,
19/10/2017 10:05:51,976,133,144,0,0,0,0,0,0,10,False,
18/10/2017 20:19:10,1066,182,55,0,0,0,0,0,0,25,False,
18/10/2017 12:00:37,819,173,55,0,0,0,0,0,0,11,False,
18/10/2017 10:00:42,353,93,57,0,0,0,0,0,0,26,False,
17/10/2017 19:27:53,3387,417,1339,0,0,0,0,0,0,58,False,
17/10/2017 13:00:17,1306,102,20,0,0,0,0,0,0,9,False,
16/10/2017 10:00:16,317,49,39,0,0,0,0,0,0,19,False,
15/10/2017 15:16:59,2387,586,501,0,0,0,0,0,0,70,False,
15/10/2017 12:00:17,4252,2422,2450,0,0,0,0,0,0,88,False,
15/10/2017 08:30:26,898,54,59,0,0,0,0,0,0,12,False,
13/10/2017 13:30:21,1983,250,522,0,0,0,0,0,0,33,False,
13/10/2017 08:30:12,1016,148,36,0,0,0,0,0,0,34,False,
12/10/2017 18:30:09,1368,785,381,0,0,0,0,0,0,44,False,
10/10/2017 19:37:22,2986,3572,544,0,0,0,0,0,0,62,False,
10/10/2017 08:30:15,929,515,317,0,0,0,0,0,0,32,False,
09/10/2017 08:30:11,1602,870,481,0,0,0,0,0,0,38,False,
08/10/2017 12:30:30,2038,81,84,0,0,0,0,0,0,13,False,
07/10/2017 19:03:52,2477,1607,2481,0,0,0,0,0,0,49,False,
04/10/2017 12:29:31,5489,1423,3993,0,0,0,0,0,0,120,False,
04/10/2017 07:45:01,760,273,67,0,0,0,0,0,0,50,False,
03/10/2017 16:51:42,2501,1330,4812,0,0,0,0,0,0,89,False,
03/10/2017 10:30:32,6457,403,807,0,0,0,0,0,0,21,False,
03/10/2017 09:30:47,1181,747,257,0,0,0,0,0,0,37,False,
02/10/2017 09:30:37,2645,194,377,0,0,0,0,0,0,59,False,
01/10/2017 10:30:21,1075,405,951,0,0,0,0,0,0,29,False,
30/09/2017 19:30:33,1749,126,187,0,0,0,0,0,0,120,False,
29/09/2017 08:00:55,2092,1712,345,0,0,0,0,0,0,25,False,
28/09/2017 13:30:14,474,229,170,0,0,0,0,0,0,135,False,
27/09/2017 15:11:17,2507,392,258,0,0,0,0,0,0,37,False,
27/09/2017 09:30:45,1068,881,196,0,0,0,0,0,0,42,False,
25/09/2017 11:17:57,851,372,131,0,0,0,0,0,0,23,False,
25/09/2017 10:30:27,1279,63,53,0,0,0,0,0,0,6,False,
24/09/2017 10:30:29,2439,880,328,0,0,0,0,0,0,51,False,
22/09/2017 18:31:23,3663,157,357,0,0,0,0,0,0,17,False,
21/09/2017 13:00:24,525,267,15,0,0,0,0,0,0,31,False,
20/09/2017 13:00:01,2794,210,319,0,0,0,0,0,0,51,False,
19/09/2017 10:00:37,4905,435,324,0,0,0,0,0,0,21,False,
17/09/2017 10:30:16,1957,666,436,0,0,0,0,0,0,30,False,
16/09/2017 19:37:03,2977,312,99,0,0,0,0,0,0,23,False,
15/09/2017 11:00:01,181,346,93,0,0,0,0,0,0,16,False,
13/09/2017 20:31:22,2507,81,33,0,0,0,0,0,0,26,False,
13/09/2017 13:52:07,1545,298,132,0,0,0,0,0,0,12,False,
12/09/2017 17:28:45,1184,119,349,0,0,0,0,0,0,98,False,
12/09/2017 14:00:40,988,417,914,0,0,0,0,0,0,64,False,
11/09/2017 09:30:00,267,113,50,0,0,0,0,0,0,26,False,
11/09/2017 08:30:19,394,112,88,0,0,0,0,0,0,52,False,
10/09/2017 12:00:55,453,191,90,0,0,0,0,0,0,16,False,
09/09/2017 12:45:42,1209,309,167,0,0,0,0,0,0,47,False,
08/09/2017 08:30:11,1671,1462,371,0,0,0,0,0,0,11,False,
07/09/2017 13:00:07,550,93,70,0,0,0,0,0,0,72,False,
07/09/2017 11:00:16,569,103,208,0,0,0,0,0,0,75,False,
07/09/2017 08:30:05,1438,487,320,0,0,0,0,0,0,10,False,
05/09/2017 19:08:38,2009,1071,433,0,0,0,0,0,0,42,False,
03/09/2017 20:00:20,1950,114,380,0,0,0,0,0,0,134,False,
03/09/2017 15:47:13,1146,53,45,0,0,0,0,0,0,60,False,
03/09/2017 09:30:56,751,82,44,0,0,0,0,0,0,70,False,
01/09/2017 20:17:34,1952,246,137,0,0,0,0,0,0,122,False,
31/08/2017 19:39:37,1431,729,452,0,0,0,0,0,0,188,False,
31/08/2017 10:26:26,2007,294,441,0,0,0,0,0,0,19,False,
30/08/2017 11:00:42,773,214,100,0,0,0,0,0,0,30,False,
29/08/2017 14:32:03,1971,161,29,0,0,0,0,0,0,38,False,
28/08/2017 10:21:16,1506,881,569,0,0,0,0,0,0,97,False,
27/08/2017 09:30:13,539,328,51,0,0,0,0,0,0,14,False,
26/08/2017 20:32:24,3720,431,1172,0,0,0,0,0,0,59,False,
24/08/2017 08:30:53,1069,455,215,0,0,0,0,0,0,22,False,
23/08/2017 15:16:03,3365,212,97,0,0,0,0,0,0,22,False,
22/08/2017 10:00:12,1165,88,535,0,0,0,0,0,0,35,False,
22/08/2017 08:30:12,3541,3293,2933,0,0,0,0,0,0,2,False,
18/08/2017 16:30:56,608,220,95,0,0,0,0,0,0,10,False,
18/08/2017 08:30:41,683,1104,367,0,0,0,0,0,0,14,False,
16/08/2017 10:00:47,2554,1500,6170,0,0,0,0,0,0,19,False,
16/08/2017 09:00:00,2207,409,383,0,0,0,0,0,0,11,False,
15/08/2017 15:00:14,735,152,105,0,0,0,0,0,0,101,False,
15/08/2017 10:30:28,571,314,253,0,0,0,0,0,0,13,False,
14/08/2017 20:27:50,530,103,45,0,0,0,0,0,0,26,False,
14/08/2017 14:30:30,943,96,51,0,0,0,0,0,0,63,False,
14/08/2017 10:30:09,805,282,194,0,0,0,0,0,0,2,False,
